alkalinity,tco2,pco2,co2,pHt,salinity,temp,year
2197.63,2052.23,509.46,20.18,7.941,32.676,13.5965,2017
2194.41,2058.63,542.91,21.51,7.915,32.6845,13.603,2017
2211.59,2084.69,584.74,23.17,7.89,32.695,13.594,2017
2217.79,2103.39,643.25,25.45,7.853,32.702,13.641,2017
2192.6,2062.97,571.65,22.47,7.895,32.687,13.852,2017
2212.19,2066.77,520.28,20.46,7.935,32.6965,13.8355,2017
2226.35,2065.67,478.41,18.73,7.97,32.676,13.987,2017
2237.63,2100.26,564.44,22.04,7.909,32.641,14.0785,2017
2184.18,1981.46,363.86,14.01,8.067,32.529,14.552,2017
2176.3,1979.62,371.3,14.41,8.057,32.624,14.269,2017
2193.54,1991.01,361.47,14.11,8.07,32.68,14.077,2017
2188.47,1981.88,353.17,13.73,8.078,32.646,14.2195,2017
2197.06,1995.53,370.6,14.27,8.062,32.553,14.551,2017
2188.69,2002.41,406.71,15.55,8.026,32.487,14.791,2017
2182.85,2010.56,441.61,16.88,7.994,32.484,14.791,2017
2185.77,2024.71,476.23,18.19,7.966,32.474,14.827,2017
2178.47,2026.22,503.44,19.17,7.943,32.443,14.932,2017
2192.91,2039.9,507.06,19.29,7.943,32.432,14.966,2017
2208.33,2084.7,623.57,23.81,7.866,32.434,14.837,2017
2189.44,2067.73,624.52,23.82,7.862,32.422,14.875,2017
2215.65,2100.06,666.26,25.36,7.841,32.414,14.9425,2017
2236.65,2151.05,840.46,32.1,7.753,32.4085,14.84,2017
2185.84,2028.65,473.38,18.52,7.967,32.512,14.035,2017
2208.46,2044.36,457.85,17.99,7.984,32.514,13.887,2017
2178.39,2034.99,516.09,20.18,7.933,32.473,14.06,2017
2188.87,2053.2,547.21,21.44,7.912,32.512,13.9835,2017
2203.03,2072.63,577.2,22.5,7.894,32.502,14.149,2017
2191.42,2057.41,557.19,21.75,7.906,32.505,14.102,2017
2210.85,2072.46,551.53,21.44,7.913,32.507,14.243,2017
2180.41,2036.53,523.85,20.23,7.928,32.498,14.457,2017
2195.47,2028.64,457.79,17.62,7.982,32.489,14.575,2017
2219.54,2033.32,414.54,15.91,8.024,32.451,14.6605,2017
2200.86,1976.15,332.5,12.57,8.104,32.398,15.187,2017
2199.72,1949.67,293.49,10.96,8.149,32.372,15.593,2017
2208.29,1977.17,323.86,12.22,8.114,32.434,15.243,2017
2193.92,1960.52,317.29,11.92,8.119,32.404,15.377,2017
2175.41,1956.38,341.82,12.75,8.089,32.369,15.629,2017
2125.22,1964.44,472.95,17.51,7.958,32.336,15.8855,2017
2174.19,1987.21,417.06,15.43,8.015,32.331,15.902,2017
2175.95,1993.22,428.58,15.86,8.005,32.328,15.895,2017
2188.65,2009.48,442.82,16.38,7.995,32.325,15.9055,2017
2178.06,2016.68,492.01,18.19,7.953,32.319,15.932,2017
2178.37,2034.22,548.76,20.36,7.911,32.296,15.817,2017
2200.39,2080.8,657.71,24.5,7.845,32.286,15.681,2017
2224.4,2109.84,693.54,25.84,7.828,32.307,15.679,2017
2231.91,2118.91,705.01,26.26,7.823,32.3,15.6835,2017
2245.99,2157.09,843.96,31.6,7.754,32.284,15.5115,2017
2202.23,2042.25,469.69,18.41,7.973,32.51,13.982,2017
2139.32,2030.26,637.56,25.03,7.843,32.508,13.92,2017
2188.07,2041.89,507.91,19.94,7.941,32.504,13.931,2017
2177.15,2034.61,517.35,20.27,7.932,32.503,13.982,2017
2213.24,2052.94,476.11,18.55,7.97,32.498,14.165,2017
2220.97,2041.47,427.17,16.56,8.013,32.496,14.3325,2017
2202.44,1997.84,364.64,14.05,8.069,32.495,14.524,2017
2157.42,1991.7,448.42,17.22,7.983,32.481,14.638,2017
2119.24,1985.03,482.42,20.07,7.947,32.1315,12.152,2017
2135.63,1981.41,427.12,17.71,7.997,32.1275,12.245,2017
2177.1,2005.85,396.47,16.39,8.033,32.132,12.341,2017
2141.52,1949.89,342.03,14.03,8.083,32.092,12.587,2017
2150.91,1929.75,290.66,11.9,8.145,32.176,12.6525,2017
2156.77,1942.1,303.27,12.43,8.13,32.279,12.579,2017
2148.55,1939.32,310.96,12.75,8.119,32.298,12.572,2017
2162.27,1953.25,313.69,12.89,8.119,32.235,12.508,2017
2171.99,1962.95,316.62,12.99,8.117,32.171,12.5765,2017
2156.65,1959.26,334.76,13.71,8.094,32.031,12.647,2017
2149.41,1965.53,361.04,14.76,8.065,31.836,12.739,2017
2143.24,1971.37,387.52,15.85,8.037,31.835,12.733,2017
2132.59,1969.99,407.98,16.69,8.016,31.828,12.731,2017
2138.92,1981.39,423.43,17.33,8.003,31.765,12.733,2017
2141.65,1992.59,447.46,18.36,7.982,31.745,12.647,2017
2142.63,2022,541.1,22.38,7.908,31.69,12.402,2017
2138.69,2015.85,531.45,21.97,7.915,31.707,12.418,2017
2164.88,2060.94,620.93,25.75,7.858,31.716,12.3215,2017
2145.92,2004.13,465.7,19.39,7.966,32.076,12.1235,2017
2169.1,2037.62,503,21.28,7.939,32.526,11.55,2017
2177.9,2039.58,480.94,20.41,7.958,32.546,11.449,2017
2173.53,2031.04,466.31,19.76,7.969,32.509,11.499,2017
2187.32,2036.2,449.2,18.86,7.986,32.411,11.815,2017
2172.15,2019.54,441.75,18.43,7.991,32.241,12.0355,2017
2160.08,1999.77,417.74,17.36,8.01,32.23,12.156,2017
2163.86,1986.15,377.05,15.6,8.05,32.264,12.295,2017
2169.55,1980.77,355.1,14.64,8.074,32.228,12.419,2017
2165.68,1958.28,318.29,13.07,8.114,32.26,12.544,2017
2221.88,1997.7,303.53,12.44,8.141,32.202,12.6155,2017
2172.53,1958.27,309.59,12.64,8.125,32.252,12.708,2017
2166.23,1966.67,333.75,13.73,8.096,32.419,12.448,2017
2185.8,2004.53,375.13,15.58,8.055,32.499,12.131,2017
2186.16,2007.67,381.15,15.85,8.049,32.494,12.093,2017
2173.21,1990.78,369.67,15.3,8.058,32.407,12.257,2017
2167.57,1978.94,354.94,14.64,8.073,32.265,12.401,2017
2163.84,1982.86,370.06,15.28,8.057,32.22,12.365,2017
2164.97,1990.48,385.6,15.93,8.042,32.214,12.352,2017
2158.6,1991.88,401.15,16.63,8.025,32.17,12.255,2017
2179.66,2027.47,440.7,18.51,7.993,32.099,11.8605,2017
2174.28,2037.94,483.28,20.49,7.956,32.109,11.564,2017
2170.37,2045.28,517.01,22.07,7.929,32.077,11.357,2017
2182.97,2072.38,579.66,24.75,7.887,32.074,11.3445,2017
2183.26,2078.28,609.05,25.87,7.867,32.093,11.51,2017
2164.22,2016.59,443.56,18.87,7.987,32.354,11.403,2017
2163.91,2021.33,455.86,19.55,7.976,32.513,11.141,2017
2161.32,2002.71,409.92,17.54,8.016,32.576,11.193,2017
2149.02,1980.28,382.67,16.27,8.04,32.533,11.393,2017
2171.64,1987.79,356.82,15.07,8.071,32.439,11.63,2017
2149.19,1951.85,323.52,13.62,8.104,32.424,11.7225,2017
2170.68,1954.63,296.96,12.43,8.14,32.408,11.896,2017
2165.51,1943.24,287.5,11.97,8.151,32.429,12.075,2017
2164.34,1912.31,244.1,10.13,8.21,32.436,12.155,2017
2183.81,1922.28,235.57,9.79,8.226,32.422,12.113,2017
2170.16,1925.43,254.05,10.58,8.197,32.384,12.065,2017
2173.3,1964.34,313.09,13.01,8.121,32.369,12.142,2017
2186.72,2010.79,383.31,16.1,8.046,32.596,11.769,2017
2175.55,2022.3,436.62,18.46,7.994,32.625,11.559,2017
2184.53,2033.9,447.68,18.91,7.986,32.617,11.579,2017
2170.14,2005.73,407.56,17.08,8.02,32.499,11.85,2017
2160.56,1988.45,385.83,16.12,8.04,32.393,11.975,2017
2147.48,1981.59,397.04,16.59,8.027,32.381,11.961,2017
2158.54,2000.96,421.86,17.66,8.006,32.354,11.912,2017
2153.12,2004.16,439.32,18.56,7.989,32.271,11.647,2017
2172.78,2051.81,536.28,22.85,7.915,32.258,11.375,2017
2153.63,2038.24,547.64,23.45,7.903,32.241,11.232,2017
2181.41,2078.45,613.34,26.24,7.864,32.24,11.255,2017
2191.12,2098.03,666.99,28.49,7.832,32.239,11.302,2017
2154.18,2012.08,456.49,19.45,7.974,32.358,11.368,2017
2177.36,2028.05,443.93,18.92,7.988,32.574,11.32,2017
2165.03,1999.8,398.72,16.89,8.027,32.586,11.493,2017
2163.93,1986.22,371.27,15.62,8.054,32.596,11.714,2017
2176.59,1989.59,355.14,14.91,8.073,32.607,11.782,2017
2142.41,1954.63,345.8,14.42,8.078,32.52,11.9925,2017
2160.62,1949.93,308.27,12.78,8.124,32.484,12.203,2017
2172.22,1949.6,291.76,12.05,8.146,32.473,12.305,2017
2176.45,1945.63,280.78,11.56,8.161,32.48,12.408,2017
2182.65,1938.24,261.84,10.78,8.188,32.492,12.405,2017
2182.57,1941.35,266.49,10.97,8.181,32.479,12.415,2017
2181.88,1953.32,284.89,11.76,8.157,32.475,12.341,2017
2193.52,1986.32,329.82,13.47,8.105,32.477,12.6615,2017
2179.04,2033.96,463.81,19.59,7.972,32.716,11.57,2017
2187.62,2052.79,497.25,21.13,7.946,32.763,11.367,2017
2180.12,2045.7,497.62,21.08,7.944,32.731,11.469,2017
2174.5,2029.35,467.56,19.53,7.968,32.583,11.941,2017
2156.41,2010.27,459.09,19.12,7.972,32.5195,12.036,2017
2171.09,2030.27,480.64,20.04,7.957,32.496,12.009,2017
2150.45,2024.07,522.28,21.82,7.921,32.471,11.951,2017
2181.49,2060.15,546.71,23.06,7.909,32.42,11.662,2017
2178.15,2068.6,589.87,25.04,7.878,32.42,11.464,2017
2175.99,2082.12,658.22,28.12,7.834,32.41,11.272,2017
2197.46,2112.76,718.34,30.64,7.804,32.411,11.321,2017
2169.08,2053.27,561.09,23.8,7.896,32.498,11.481,2017
2206.6,2063.91,473.51,20.28,7.968,32.793,11.132,2017
2165.02,2015,438.77,18.73,7.99,32.833,11.2245,2017
2176.23,2023.13,435.09,18.52,7.995,32.857,11.296,2017
2175.31,2002.16,385.48,16.27,8.042,32.789,11.582,2017
2169.83,1986.37,364.63,15.21,8.062,32.724,11.946,2017
2146.78,1955.13,346.46,14.22,8.078,32.572,12.489,2017
2143.47,1942.09,327.8,13.38,8.098,32.5185,12.678,2017
2159.55,1953.19,323.33,13.17,8.106,32.509,12.738,2017
2152,1943.02,315.51,12.88,8.114,32.528,12.665,2017
2183.18,1965.56,306.99,12.57,8.129,32.508,12.586,2017
2176.83,1971.45,327.29,13.42,8.105,32.511,12.536,2017
2171.13,1977.53,351.07,14.36,8.077,32.568,12.6035,2017
2165.6,2038.56,515.54,21.99,7.927,32.866,11.243,2017
2175.44,2059.77,557.31,24,7.898,32.928,10.929,2017
2183.27,2067.66,560.22,24.14,7.898,32.923,10.915,2017
2170.05,2057.49,572.63,24.48,7.887,32.857,11.168,2017
2163.76,2052.92,582.52,24.71,7.88,32.787,11.423,2017
2181.06,2059.94,548.77,23.17,7.907,32.626,11.599,2017
2165.64,2056.51,593.17,25.03,7.873,32.624,11.619,2017
2167.12,2064.67,624.05,26.34,7.854,32.602,11.616,2017
2180.52,2076.21,620.99,26.21,7.858,32.6,11.618,2017
2190.38,2106.82,730.95,30.91,7.795,32.548,11.567,2017
2176.76,2102.83,787.56,33.14,7.763,32.5635,11.713,2017
2163.17,2059.64,618.36,26.02,7.857,32.494,11.723,2017
2178.64,2050.09,516.14,21.94,7.93,32.754,11.367,2017
2174.97,2030.2,459.24,19.57,7.974,32.853,11.273,2017
2178.43,2016.7,412.96,17.53,8.016,32.821,11.39,2017
2178.86,2023.04,430.52,18.25,8,32.829,11.445,2017
2183.52,2041.43,478.61,20.1,7.96,32.727,11.75,2017
2178.12,2048.58,529.58,21.82,7.922,32.37,12.403,2017
2176.17,2037.85,498.89,20.52,7.944,32.406,12.457,2017
2172.56,2034.16,497.12,20.45,7.945,32.404,12.452,2017
2179.56,2038.96,491.97,20.24,7.951,32.398,12.443,2017
2174.45,2040.52,509.22,21.08,7.936,32.394,12.2525,2017
2178.29,2042.04,501.58,20.81,7.942,32.444,12.177,2017
2177.43,2035.32,483.47,20,7.957,32.464,12.27,2017
2176.13,2015.43,414.51,17.56,8.014,32.616,11.488,2017
2183.8,2031.72,439.16,18.69,7.993,32.653,11.341,2017
2190.64,2035.76,432.81,18.44,8,32.661,11.307,2017
2192.87,2046.74,461.55,19.6,7.976,32.629,11.425,2017
2166.18,2036.75,511.45,21.58,7.932,32.578,11.624,2017
2180,2064.71,577.01,24.14,7.888,32.44,11.919,2017
2179.72,2073.37,616.91,25.78,7.862,32.401,11.962,2017
2181.47,2082.43,652.48,27.27,7.84,32.389,11.961,2017
2188.84,2094.42,679.49,28.39,7.825,32.383,11.971,2017
2186.47,2113.43,803.95,33.55,7.757,32.385,11.9985,2017
2227.87,2150.01,797.1,33.13,7.769,32.37,12.1295,2017
2195.61,2098.61,672.25,27.94,7.831,32.253,12.1595,2017
2194.07,2058.19,496.1,21.04,7.948,32.618,11.459,2017
2201.78,2047.52,440.14,18.69,7.996,32.649,11.414,2017
2199.33,2041.56,430.39,18.25,8.004,32.672,11.462,2017
2187.79,2033.64,437.85,18.52,7.995,32.642,11.534,2017
2185.06,2048.01,496.08,20.77,7.947,32.518,11.877,2017
2170.68,2062.79,614.92,25.36,7.862,32.261,12.4015,2017
2158.5,2052.18,618.7,25.43,7.858,32.175,12.52,2017
2159.92,2066.37,683.74,28.02,7.819,32.027,12.637,2017
2158.24,2074.62,738.45,30.24,7.788,31.952,12.677,2017
2151.23,2067.78,735.69,30.15,7.788,31.977,12.649,2017
2164.05,2071.54,690.11,28.34,7.816,32.083,12.564,2017
2159.51,2054.85,627.6,25.72,7.853,32.019,12.635,2017
2190.64,2066.91,544.51,22.88,7.912,32.505,11.771,2017
2181.42,2043.09,483.87,20.48,7.956,32.552,11.531,2017
2189.05,2046.94,472.99,20.03,7.966,32.456,11.531,2017
2172.77,2036.76,487.83,20.63,7.952,32.419,11.577,2017
2170.96,2048.1,535.86,22.61,7.915,32.363,11.658,2017
2113.83,2020.16,643,26.82,7.835,31.557,12.172,2017
2104.95,2018.16,668.16,28.02,7.819,31.319,12.044,2017
2081.24,2001.87,693.75,29.15,7.8,31.009,12.033,2017
2084.72,2009.84,722.37,30.36,7.784,31.057,12.022,2017
2090.5,2023.4,778.41,32.58,7.755,31.064,12.151,2017
2104.79,2012.15,637.94,26.68,7.837,31.173,12.147,2017
2111.01,1988.83,504.86,21.3,7.93,31.1655,11.872,2017
2116.45,1952.25,382.66,15.94,8.039,30.945,12.309,2017
2110,1941.63,369.83,15.4,8.051,30.839,12.3445,2017
2126.6,1953.9,365.99,15.21,8.058,30.926,12.386,2017
2124.13,1956.37,376.34,15.67,8.047,30.917,12.336,2017
2109.95,1951.99,396.6,16.53,8.024,30.915,12.313,2017
2090.44,1971.56,511.34,21.43,7.923,30.856,12.145,2017
2038.68,1950.46,615.83,25.93,7.841,30.116,12.131,2017
1940.47,1876.57,684.56,29.15,7.783,28.5315,12.057,2017
1930.01,1876.5,748.18,31.88,7.745,28.4855,12.048,2017
1898.9,1851.09,765.45,32.77,7.73,28.0675,11.9695,2017
1894.1,1845.6,757.08,32.47,7.733,28.1235,11.911,2017
2021.09,1921.66,542.35,23.1,7.889,29.6715,11.844,2017
2047.91,1907.96,415.24,17.45,7.998,29.943,12.217,2017
2073.3,1923.43,399.57,16.72,8.017,30.25,12.294,2017
2084.95,1935.04,406.66,16.98,8.011,30.545,12.311,2017
2089.15,1942.44,415.21,17.38,8.004,30.434,12.262,2017
2060.92,1926.46,439.16,18.45,7.978,30.228,12.182,2017
2029.6,1926.71,530.54,22.57,7.9,29.551,11.906,2017
1952.72,1881.01,633.92,27.28,7.816,28.479,11.741,2017
1863.62,1810.34,685.47,29.81,7.769,27.103,11.655,2017
1846.91,1805.08,762.68,33.13,7.721,27.215,11.672,2017
1830.52,1783.72,708.99,30.97,7.748,26.874,11.56,2017
1944.22,1867.11,598.98,25.9,7.836,28.7305,11.542,2017
2043.41,1923.95,475.23,20.18,7.944,29.9305,11.902,2017
2095.73,1940.42,395.31,16.53,8.024,30.626,12.261,2017
2099.8,1945.37,400.87,16.72,8.019,30.716,12.318,2017
2112.63,1952.24,390.26,16.24,8.032,30.733,12.379,2017
2084.49,1923.25,377.42,15.71,8.04,30.514,12.408,2017
2041.68,1896.97,402.35,16.83,8.009,30.025,12.352,2017
1965.25,1861.16,497.71,21.01,7.915,28.679,12.308,2017
1894.48,1806.82,525.68,22.38,7.881,27.565,12.239,2017
1865.49,1786.74,552.74,23.59,7.856,27.2995,12.202,2017
1861.55,1787.23,574.13,24.5,7.84,27.288,12.207,2017
1873.49,1811.01,647.6,27.66,7.794,27.3375,12.17,2017
1890.46,1833.29,685.03,29.35,7.776,27.151,12.1095,2017
1946.24,1869.4,596.74,25.87,7.838,28.456,11.513,2017
2075.62,1947.84,465.14,19.66,7.957,30.5185,11.9305,2017
2102.07,1960.09,434.24,18.26,7.988,30.862,12.031,2017
2102.93,1960.64,433.68,18.25,7.989,30.9205,12.002,2017
2127.48,1984.43,440.98,18.55,7.986,31.055,11.985,2017
2103.35,1967.74,453.27,19.12,7.972,30.88,11.94,2017
2076.03,1956.87,492.18,20.9,7.936,30.364,11.826,2017
1987.74,1896.5,552.83,23.81,7.876,29.065,11.61,2017
1960.6,1878.02,575.29,24.89,7.856,28.521,11.567,2017
1935.34,1859.34,594.34,25.68,7.839,27.952,11.71,2017
1927.94,1851.7,585.88,25.43,7.843,27.884,11.583,2017
2149.05,2034.08,557.13,23.5,7.896,32.163,11.703,2017
2117.36,1965.01,418.72,17.62,8.001,32.171,11.784,2017
2134.75,1981.38,417.36,17.67,8.006,32.032,11.623,2017
2122.17,1989.27,458.08,19.82,7.969,31.4175,11.048,2017
2060.95,1949.59,503.65,21.96,7.921,30.879,10.907,2017
2041.1,1937.96,524.78,22.99,7.902,30.705,10.799,2017
2027.25,1938.02,576.74,25.38,7.862,30.513,10.6945,2017
2028.43,1944.61,600.85,26.54,7.846,30.469,10.591,2017
2027.24,1949.31,625.3,27.77,7.83,30.3155,10.447,2017
2076.08,1982.83,563.48,25.23,7.88,30.325,10.201,2017
2063.97,1970.28,550.04,24.83,7.888,30.205,9.978,2017
2111.29,1970.6,434.94,18.71,7.986,31.669,11.182,2017
2133.56,1979.4,413.7,17.55,8.009,32.043,11.557,2017
2116.34,1963.72,411.9,17.47,8.008,31.99,11.564,2017
2141.27,1988.88,419.96,17.85,8.005,32.02,11.499,2017
2115.28,1983.15,461.97,19.93,7.964,31.664,11.099,2017
2057.94,1958.08,531.87,23.68,7.9,30.418,10.356,2017
1998.46,1919.91,592.51,26.75,7.846,29.775,10.048,2017
2007.19,1929.02,596.01,26.95,7.846,29.694,10.01,2017
2008.97,1933.03,608.26,27.53,7.838,29.749,9.97,2017
2061.56,1963.84,541.23,24.2,7.893,30.579,10.205,2017
2081.87,1960.64,471.02,20.73,7.951,31.1125,10.585,2017
2128.22,1969.31,399.08,16.93,8.022,32.0555,11.551,2017
2124.99,1963.52,394.31,16.64,8.026,32.115,11.697,2017
2146.06,1981.2,393.27,16.56,8.031,32.113,11.763,2017
2142.88,1973.83,381.13,16.07,8.042,32.114,11.726,2017
2140.09,1971.03,377.07,15.98,8.046,32.0135,11.588,2017
2102.57,1961.5,422.4,18.34,7.997,31.222,10.981,2017
2025.48,1916.39,490.8,21.55,7.926,30.4035,10.783,2017
1955.48,1871.35,558.34,24.73,7.863,29.5275,10.673,2017
1954.37,1874.19,578.35,25.59,7.848,29.559,10.6915,2017
1968.23,1889.76,592.25,26.22,7.842,29.515,10.689,2017
1977.59,1910.35,656.09,29.13,7.803,29.482,10.608,2017
2003.23,1917.39,549.37,25.09,7.877,29.676,9.7135,2017
2028.52,1935.95,528.44,24.16,7.897,29.734,9.6705,2017
2084.6,1964.8,470.83,20.88,7.952,30.9125,10.3875,2017
2117.12,1974.96,435.94,18.71,7.986,31.941,11.209,2017
2141.84,1993.57,428.71,18.34,7.997,32.057,11.288,2017
2128.3,1983.31,433.07,18.55,7.99,32.053,11.246,2017
2108.98,1975.63,456.56,19.72,7.966,31.863,11.022,2017
2100.23,1980.8,486.94,21.4,7.941,31.354,10.584,2017
2057.93,1956.92,527.13,23.58,7.902,30.782,10.151,2017
2034.05,1938.09,538.71,24.12,7.889,30.745,10.13,2017
2053.46,1956.08,543.24,24.22,7.889,30.799,10.242,2017
2094.18,1999.18,577.24,25.55,7.873,31.01,10.4295,2017
2069.31,1958.87,494.46,22.14,7.929,30.946,10.098,2017
2117.22,1969.61,412.4,17.89,8.008,31.708,10.926,2017
2145.66,1985.58,404.49,17.1,8.019,32.222,11.624,2017
2129.23,1970.24,401.53,16.99,8.019,32.201,11.602,2017
2131.9,1971.1,398.09,16.83,8.023,32.194,11.637,2017
2136.19,1965.49,373.93,15.81,8.048,32.146,11.635,2017
2095.44,1941.58,389.05,16.81,8.026,31.557,11.067,2017
2063.27,1931.19,430.08,18.81,7.983,30.861,10.8245,2017
2033.85,1912.27,448.97,19.74,7.962,30.578,10.707,2017
2027.47,1911.05,464.89,20.44,7.947,30.59,10.705,2017
2032.76,1919.51,477.56,21.02,7.937,30.556,10.685,2017
2003.3,1921.21,582.79,26.15,7.854,29.9545,10.207,2017
2014.34,1937.97,607.39,27.64,7.838,30.0635,9.761,2017
2025.39,1935.85,546.1,24.92,7.883,30.16,9.663,2017
2024.48,1935.15,543.06,24.9,7.884,30.115,9.528,2017
2113.63,1972.9,433.55,18.83,7.987,32.0645,10.827,2017
2126.74,1984.33,433.86,18.82,7.989,32.126,10.844,2017
2122.12,1978.35,430.39,18.63,7.991,32.247,10.89,2017
2128.17,1987.75,439.81,19.11,7.983,32.1585,10.79,2017
2114.74,1989.06,473.28,20.84,7.953,31.87,10.442,2017
2086.68,1975.25,497.66,22.37,7.929,31.306,9.915,2017
2076.19,1971.63,518.17,23.36,7.911,31.209,9.847,2017
2095.41,1989.62,526.94,23.54,7.908,31.289,10.102,2017
2110.4,2008.95,557.62,24.75,7.888,31.521,10.259,2017
2097.8,1953.77,394.97,17.79,8.02,31.443,9.8305,2017
2125.74,1974.32,394.45,17.51,8.025,31.9455,10.179,2017
2117.94,1967.69,403.98,17.68,8.014,32.172,10.5685,2017
2151.91,1993.53,400.43,17.3,8.024,32.298,10.946,2017
2154.18,1994.54,396.72,17.17,8.028,32.278,10.891,2017
2126.94,1965.93,383.04,16.63,8.036,32.242,10.812,2017
2115.21,1961.2,387.05,17.08,8.03,31.925,10.359,2017
2075.2,1936.21,406.72,18.14,8.005,31.391,10.137,2017
2052.64,1923.42,425.05,19.03,7.984,31.166,10.056,2017
2073.21,1945.39,436.46,19.54,7.978,31.174,10.055,2017
2077.28,1953.8,452.42,20.24,7.965,31.156,10.078,2017
2058.58,1957.65,524.85,23.6,7.903,30.852,9.978,2017
2071,1979.82,569.28,25.76,7.873,30.947,9.769,2017
2071.81,1977.37,545.64,25.02,7.89,30.9245,9.384,2017
2065.01,1962.87,501.56,23.29,7.921,30.8215,9.023,2017
2124.68,1985.55,434.93,19.14,7.987,32.09,10.411,2017
2124.57,1983.05,433.59,18.92,7.988,32.235,10.654,2017
2126.58,1981.47,426.54,18.52,7.995,32.284,10.791,2017
2123.35,1980.35,431.09,18.74,7.99,32.277,10.76,2017
2135.41,1998.17,450.08,19.65,7.976,32.2395,10.628,2017
2136.83,2010.04,476.17,21.04,7.954,32.001,10.306,2017
2116.26,2000.83,495.96,22.28,7.935,31.595,9.874,2017
2096.77,1986.92,508.35,22.87,7.922,31.494,9.848,2017
2109.77,1999.65,513.62,23.07,7.92,31.525,9.902,2017
2123.73,1996.02,463.77,20.63,7.962,31.913,10.12,2017
2112.2,1973.48,430.46,18.98,7.989,31.9995,10.383,2017
2118.93,1967.87,409.86,17.66,8.009,32.136,11.048,2017
2125.51,1977.3,423.14,18.17,7.998,32.276,11.137,2017
2127.82,1981.04,427.84,18.38,7.994,32.273,11.125,2017
2148.97,1997.38,420.65,18.08,8.004,32.258,11.116,2017
2117.98,1970.81,418.34,18.1,8.001,32.118,10.93,2017
2121.52,1990,452.45,20.03,7.972,31.812,10.288,2017
2087.11,1976.14,504.15,22.5,7.924,31.339,10.117,2017
2048.66,1959.6,572.2,25.7,7.868,30.558,10.071,2017
2000.79,1919.31,589.2,26.46,7.847,30.506,10.077,2017
2019.15,1940.68,612.74,27.52,7.835,30.532,10.076,2017
1998.64,1923.69,622.21,27.96,7.825,30.4975,10.067,2017
2041.1,1945.95,529.76,24.29,7.896,30.8185,9.399,2017
2055.62,1962.17,536.65,24.8,7.893,30.728,9.178,2017
2086.93,1973.96,507.54,22.41,7.92,31.817,10.37,2017
2105.09,1970.6,450.51,19.55,7.97,32.065,10.845,2017
2132.48,1986.73,431.52,18.57,7.992,32.262,11.079,2017
2130.24,1984.84,431.81,18.58,7.991,32.27,11.074,2017
2134.19,1991.31,439.55,18.94,7.985,32.228,11.034,2017
2130.53,1997.91,465.58,20.2,7.962,32.043,10.864,2017
2089.01,1971.02,491.46,21.51,7.935,31.444,10.696,2017
2050.62,1940.08,496.3,21.91,7.924,31.015,10.504,2017
2056.17,1938.08,469.08,20.72,7.948,30.912,10.506,2017
2037.81,1913.32,443.08,19.47,7.967,30.859,10.672,2017
2092.76,1932.63,366.19,15.96,8.05,31.2975,10.851,2017
2090.94,1933.72,382.29,16.41,8.032,31.583,11.268,2017
2130.41,1966.2,389.16,16.44,8.031,32.186,11.665,2017
2130.45,1969.79,399.13,16.86,8.021,32.299,11.64,2017
2137.62,1978.98,405.65,17.17,8.017,32.287,11.577,2017
2124.24,1968.18,405.83,17.22,8.014,32.111,11.541,2017
2105.21,1956.67,412.88,17.66,8.005,31.643,11.377,2017
2006.97,1883.6,438.07,19.03,7.967,30.276,11.139,2017
2002.97,1887.79,464.1,20.19,7.944,30.275,11.083,2017
2010.71,1897.24,473.34,20.61,7.937,30.353,11.044,2017
2012.32,1903.08,490.05,21.34,7.924,30.373,11.035,2017
2012.28,1905.98,501.69,21.85,7.915,30.371,11.039,2017
1999.03,1897.53,516.4,22.49,7.901,30.395,11.032,2017
2025.89,1924.16,515.3,22.87,7.906,30.5815,10.428,2017
2031.53,1932.7,527.85,23.47,7.897,30.517,10.381,2017
2079.38,1951.9,464.01,20.09,7.955,31.817,10.962,2017
2104.76,1963.93,434.19,18.7,7.985,31.982,11.096,2017
2111.93,1966.51,424.61,18.26,7.994,32.092,11.128,2017
2112,1966.95,426.64,18.33,7.992,32.164,11.136,2017
2100.06,1964.6,449.16,19.34,7.971,31.929,11.117,2017
2091.71,1964.67,469.18,20.26,7.953,31.5335,11.0955,2017
2069.7,1953.42,490.7,21.36,7.933,31.032,10.94,2017
2051.99,1926.43,448.98,19.55,7.965,30.76,10.978,2017
