time,chlorophyll
20180621T21:45:00Z,1.7
20180621T22:00:00Z,1.5
20180621T22:15:00Z,1.4
20180621T22:30:00Z,1.8
20180621T22:45:00Z,1.7
20180621T23:00:00Z,3
20180621T23:15:00Z,2.4
20180621T23:30:00Z,3.7
20180621T23:45:00Z,3.6
20180622T00:00:00Z,3.1
20180622T00:15:00Z,4.9
20180622T00:30:00Z,5.7
20180622T00:45:00Z,4.1
20180622T01:00:00Z,6.5
20180622T01:15:00Z,6.4
20180622T01:30:00Z,6.2
20180622T01:45:00Z,7
20180622T02:00:00Z,5.1
20180622T02:15:00Z,7.8
20180622T02:30:00Z,4
20180622T02:45:00Z,4.1
20180622T03:00:00Z,4.4
20180622T03:15:00Z,6.3
20180622T03:30:00Z,6.3
20180622T03:45:00Z,5.7
20180622T04:00:00Z,7.5
20180622T04:15:00Z,7.6
20180622T04:30:00Z,7.2
20180622T04:45:00Z,5.8
20180622T05:00:00Z,6.9
20180622T05:15:00Z,5.7
20180622T05:30:00Z,4.4
20180622T05:45:00Z,5.3
20180622T06:00:00Z,5.6
20180622T06:15:00Z,4
20180622T06:30:00Z,5.3
20180622T06:45:00Z,5
20180622T07:00:00Z,4.3
20180622T07:15:00Z,3.6
20180622T07:30:00Z,3.8
20180622T07:45:00Z,2.7
20180622T08:00:00Z,2.6
20180622T08:15:00Z,2.6
20180622T08:30:00Z,1.9
20180622T08:45:00Z,2.6
20180622T09:00:00Z,2.1
20180622T09:15:00Z,1.4
20180622T09:30:00Z,1.6
20180622T09:45:00Z,1.6
20180622T10:00:00Z,1.6
20180622T10:15:00Z,1.5
20180622T10:30:00Z,1.4
20180622T10:45:00Z,3.1
20180622T11:00:00Z,2.2
20180622T11:15:00Z,2.1
20180622T11:30:00Z,2.4
20180622T11:45:00Z,1.9
20180622T12:00:00Z,1.5
20180622T12:15:00Z,2.9
20180622T12:30:00Z,2
20180622T12:45:00Z,2
20180622T13:00:00Z,2.1
20180622T13:15:00Z,2.2
20180622T13:30:00Z,2.8
20180622T13:45:00Z,3.3
20180622T14:00:00Z,3.1
20180622T14:15:00Z,3.5
20180622T14:30:00Z,2
20180622T14:45:00Z,2.4
20180622T15:00:00Z,2.5
20180622T15:15:00Z,2
20180622T15:30:00Z,4.2
20180622T15:45:00Z,2.5
20180622T16:00:00Z,2.9
20180622T16:15:00Z,2
20180622T16:30:00Z,4.4
20180622T16:45:00Z,3.8
20180622T17:00:00Z,3.6
20180622T17:15:00Z,2.9
20180622T17:30:00Z,2.7
20180622T17:45:00Z,3.4
20180622T18:00:00Z,2.7
20180622T18:15:00Z,3.1
20180622T18:30:00Z,2.8
20180622T18:45:00Z,2.9
20180622T19:00:00Z,2.2
20180622T19:15:00Z,2.1
20180622T19:30:00Z,2.5
20180622T19:45:00Z,1.9
20180622T20:00:00Z,1.5
20180622T20:15:00Z,1.3
20180622T20:30:00Z,1
20180622T20:45:00Z,0.7
20180622T21:00:00Z,1.7
20180622T21:15:00Z,1.7
20180622T21:30:00Z,1.6
20180622T21:45:00Z,1.1
20180622T22:00:00Z,2.3
20180622T22:15:00Z,2.1
20180622T22:30:00Z,2
20180622T22:45:00Z,1.9
20180622T23:00:00Z,2.5
20180622T23:15:00Z,2.2
20180622T23:30:00Z,2.2
20180622T23:45:00Z,2.1
20180623T00:00:00Z,3.3
20180623T00:15:00Z,2.7
20180623T00:30:00Z,4.3
20180623T00:45:00Z,4.3
20180623T01:00:00Z,3.8
20180623T01:15:00Z,5.1
20180623T01:30:00Z,2.3
20180623T01:45:00Z,5.1
20180623T02:00:00Z,4.2
20180623T02:15:00Z,5
20180623T02:30:00Z,5.2
20180623T02:45:00Z,3.8
20180623T03:00:00Z,12.3
20180623T03:15:00Z,2.6
20180623T03:30:00Z,3.2
20180623T03:45:00Z,4.2
20180623T04:00:00Z,3
20180623T04:15:00Z,4.7
20180623T04:30:00Z,4.7
20180623T04:45:00Z,5.7
20180623T05:00:00Z,6
20180623T05:15:00Z,6
20180623T05:30:00Z,4.8
20180623T05:45:00Z,5.6
20180623T06:00:00Z,7.4
20180623T06:15:00Z,4.4
20180623T06:30:00Z,4.8
20180623T06:45:00Z,5.5
20180623T07:00:00Z,5.2
20180623T07:15:00Z,5.2
20180623T07:30:00Z,4.3
20180623T07:45:00Z,3.2
20180623T08:00:00Z,4
20180623T08:15:00Z,3.2
20180623T08:30:00Z,2.6
20180623T08:45:00Z,2.8
20180623T09:00:00Z,3.2
20180623T09:15:00Z,3.4
20180623T09:30:00Z,2.1
20180623T09:45:00Z,2.5
20180623T10:00:00Z,1.7
20180623T10:15:00Z,2.3
20180623T10:30:00Z,2.1
20180623T10:45:00Z,2.1
20180623T11:00:00Z,1.4
20180623T11:15:00Z,2.2
20180623T11:30:00Z,1.5
20180623T11:45:00Z,1.9
20180623T12:00:00Z,2.3
20180623T12:15:00Z,1.6
20180623T12:30:00Z,2.6
20180623T12:45:00Z,2.7
20180623T13:00:00Z,1.6
20180623T13:15:00Z,2.5
20180623T13:30:00Z,2.2
20180623T13:45:00Z,2
20180623T14:00:00Z,2.5
20180623T14:15:00Z,3.1
20180623T14:30:00Z,4
20180623T14:45:00Z,3.2
20180623T15:00:00Z,3
20180623T15:15:00Z,4
20180623T15:30:00Z,1.9
20180623T15:45:00Z,3.1
20180623T16:00:00Z,3.5
20180623T16:15:00Z,2.6
20180623T16:30:00Z,2
20180623T16:45:00Z,1.7
20180623T17:00:00Z,2.5
20180623T17:15:00Z,2.8
20180623T17:30:00Z,2.4
20180623T17:45:00Z,1.9
20180623T18:00:00Z,1.8
20180623T18:15:00Z,3.7
20180623T18:30:00Z,3.5
20180623T18:45:00Z,3.5
20180623T19:00:00Z,3.6
20180623T19:15:00Z,1.8
20180623T19:30:00Z,3.5
20180623T19:45:00Z,2.9
20180623T20:00:00Z,2.3
20180623T20:15:00Z,2.1
20180623T20:30:00Z,2.5
20180623T20:45:00Z,2.5
20180623T21:00:00Z,2.1
20180623T21:15:00Z,2.5
20180623T21:30:00Z,1.6
20180623T21:45:00Z,1.6
20180623T22:00:00Z,2
20180623T22:15:00Z,2.1
20180623T22:30:00Z,2.1
20180623T22:45:00Z,1.9
20180623T23:00:00Z,2.3
20180623T23:15:00Z,2.1
20180623T23:30:00Z,1.7
20180623T23:45:00Z,2.4
20180624T00:00:00Z,2.5
20180624T00:15:00Z,1.8
20180624T00:30:00Z,3.1
20180624T00:45:00Z,4.1
20180624T01:00:00Z,3.5
20180624T01:15:00Z,3.8
20180624T01:30:00Z,3.5
20180624T01:45:00Z,3.3
20180624T02:00:00Z,5.5
20180624T02:15:00Z,6.1
20180624T02:30:00Z,4.4
20180624T02:45:00Z,5.3
20180624T03:00:00Z,3.9
20180624T03:15:00Z,3.7
20180624T03:30:00Z,3.8
20180624T03:45:00Z,3.9
20180624T04:00:00Z,2.5
20180624T04:15:00Z,2.8
20180624T04:30:00Z,2.2
20180624T04:45:00Z,2.2
20180624T05:00:00Z,3.4
20180624T05:15:00Z,3.4
20180624T05:30:00Z,3.1
20180624T05:45:00Z,4.3
20180624T06:00:00Z,3.3
20180624T06:15:00Z,3.9
20180624T06:30:00Z,5.7
20180624T06:45:00Z,2.8
20180624T07:00:00Z,4.7
20180624T07:15:00Z,4
20180624T07:30:00Z,4
20180624T07:45:00Z,4.8
20180624T08:00:00Z,3.4
20180624T08:15:00Z,3.3
20180624T08:30:00Z,3.7
20180624T08:45:00Z,3.7
20180624T09:00:00Z,3.8
20180624T09:15:00Z,3.8
20180624T09:30:00Z,3.9
20180624T09:45:00Z,3.4
20180624T10:00:00Z,3.1
20180624T10:15:00Z,2.3
20180624T10:30:00Z,3.2
20180624T10:45:00Z,2
20180624T11:00:00Z,2.6
20180624T11:15:00Z,2.2
20180624T11:30:00Z,3
20180624T11:45:00Z,2.6
20180624T12:00:00Z,2
20180624T12:15:00Z,2.4
20180624T12:30:00Z,2.5
20180624T12:45:00Z,2
20180624T13:00:00Z,1.7
20180624T13:15:00Z,2.8
20180624T13:30:00Z,2.1
20180624T13:45:00Z,2.4
20180624T14:00:00Z,2.5
20180624T14:15:00Z,2.6
20180624T14:30:00Z,2.5
20180624T14:45:00Z,2.7
20180624T15:00:00Z,2.9
20180624T15:15:00Z,3.6
20180624T15:30:00Z,2.8
20180624T15:45:00Z,3.7
20180624T16:00:00Z,3.1
20180624T16:15:00Z,4.1
20180624T16:30:00Z,3.8
20180624T16:45:00Z,3.8
20180624T17:00:00Z,3.3
20180624T17:15:00Z,2.3
20180624T17:30:00Z,2.3
20180624T17:45:00Z,2
20180624T18:00:00Z,2.2
20180624T18:15:00Z,3.4
20180624T18:30:00Z,1.5
20180624T18:45:00Z,2.4
20180624T19:00:00Z,2.5
20180624T19:15:00Z,3
20180624T19:30:00Z,2.5
20180624T19:45:00Z,2.2
20180624T20:00:00Z,2.1
20180624T20:15:00Z,2.9
20180624T20:30:00Z,2.5
20180624T20:45:00Z,2.9
20180624T21:00:00Z,2.7
20180624T21:15:00Z,3
20180624T21:30:00Z,2.2
20180624T21:45:00Z,3.1
20180624T22:00:00Z,2.5
20180624T22:15:00Z,2.2
20180624T22:30:00Z,3.5
20180624T22:45:00Z,2.5
20180624T23:00:00Z,2.5
20180624T23:15:00Z,1.9
20180624T23:30:00Z,2.7
20180624T23:45:00Z,2.5
20180625T00:00:00Z,2.4
20180625T00:15:00Z,2.6
20180625T00:30:00Z,3.2
20180625T00:45:00Z,5.1
20180625T01:00:00Z,2.9
20180625T01:15:00Z,3.5
20180625T01:30:00Z,3.9
20180625T01:45:00Z,3
20180625T02:00:00Z,2.5
20180625T02:15:00Z,2
20180625T02:30:00Z,3.2
20180625T02:45:00Z,4.7
20180625T03:00:00Z,5.1
20180625T03:15:00Z,3.6
20180625T03:30:00Z,4.1
20180625T03:45:00Z,3.5
20180625T04:00:00Z,3.3
20180625T04:15:00Z,2.1
20180625T04:30:00Z,3.3
20180625T04:45:00Z,2.6
20180625T05:00:00Z,0.7
20180625T05:15:00Z,2
20180625T05:30:00Z,1.2
20180625T05:45:00Z,2.4
20180625T06:00:00Z,2.5
20180625T06:15:00Z,4.4
20180625T06:30:00Z,3.9
20180625T06:45:00Z,3.5
20180625T07:00:00Z,4.8
20180625T07:15:00Z,3
20180625T07:30:00Z,3.3
20180625T07:45:00Z,3.2
20180625T08:00:00Z,3.7
20180625T08:15:00Z,2.3
20180625T08:30:00Z,2.9
20180625T08:45:00Z,4
20180625T09:00:00Z,2.9
20180625T09:15:00Z,3
20180625T09:30:00Z,3
20180625T09:45:00Z,2.9
20180625T10:00:00Z,2.5
20180625T10:15:00Z,2.4
20180625T10:30:00Z,2.9
20180625T10:45:00Z,3.8
20180625T11:00:00Z,2.4
20180625T11:15:00Z,2.2
20180625T11:30:00Z,2.3
20180625T11:45:00Z,1
20180625T12:00:00Z,1.4
20180625T12:15:00Z,2.3
20180625T12:30:00Z,2.9
20180625T12:45:00Z,2.3
20180625T13:00:00Z,2.4
20180625T13:15:00Z,2.3
20180625T13:30:00Z,2.2
20180625T13:45:00Z,1.6
20180625T14:00:00Z,1.7
20180625T14:15:00Z,1.8
20180625T14:30:00Z,2.1
20180625T14:45:00Z,2.9
20180625T15:00:00Z,2.6
20180625T15:15:00Z,1.9
20180625T15:30:00Z,2.8
20180625T15:45:00Z,2.6
20180625T16:00:00Z,3.3
20180625T16:15:00Z,3.8
20180625T16:30:00Z,1.7
20180625T16:45:00Z,2.4
20180625T17:00:00Z,1.8
20180625T17:15:00Z,2.9
20180625T17:30:00Z,2.7
20180625T17:45:00Z,3.2
20180625T18:00:00Z,3.2
20180625T18:15:00Z,1.1
20180625T18:30:00Z,2.1
20180625T18:45:00Z,3.4
20180625T19:00:00Z,1.9
20180625T19:15:00Z,2.4
20180625T19:30:00Z,2
20180625T19:45:00Z,2
20180625T20:00:00Z,3
20180625T20:15:00Z,2.3
20180625T20:30:00Z,3
20180625T20:45:00Z,1.6
20180625T21:00:00Z,2.9
20180625T21:15:00Z,2.2
20180625T21:30:00Z,2.7
20180625T21:45:00Z,2.3
20180625T22:00:00Z,2.8
20180625T22:15:00Z,2
20180625T22:30:00Z,2.7
20180625T22:45:00Z,2.3
20180625T23:00:00Z,2.5
20180625T23:15:00Z,2.8
20180625T23:30:00Z,2.1
20180625T23:45:00Z,2.8
20180626T00:00:00Z,2.4
20180626T00:15:00Z,1.4
20180626T00:30:00Z,2.1
20180626T00:45:00Z,2.9
20180626T01:00:00Z,2.6
20180626T01:15:00Z,3.5
20180626T01:30:00Z,3.1
20180626T01:45:00Z,3.1
20180626T02:00:00Z,2.5
20180626T02:15:00Z,3
20180626T02:30:00Z,2.8
20180626T02:45:00Z,2.8
20180626T03:00:00Z,3.3
20180626T03:15:00Z,3.9
20180626T03:30:00Z,3.5
20180626T03:45:00Z,2.7
20180626T04:00:00Z,3.6
20180626T04:15:00Z,2.4
20180626T04:30:00Z,3.1
20180626T04:45:00Z,1.7
20180626T05:00:00Z,3.5
20180626T05:15:00Z,1.9
20180626T05:30:00Z,1.4
20180626T05:45:00Z,1.3
20180626T06:00:00Z,2.1
20180626T06:15:00Z,3.2
20180626T06:30:00Z,3.3
20180626T06:45:00Z,2.8
20180626T07:00:00Z,4.1
20180626T07:15:00Z,3.3
20180626T07:30:00Z,2.5
20180626T07:45:00Z,3.5
20180626T08:00:00Z,1.9
20180626T08:15:00Z,4.9
20180626T08:30:00Z,2.7
20180626T08:45:00Z,2.5
20180626T09:00:00Z,3.7
20180626T09:15:00Z,1.7
20180626T09:30:00Z,3.9
20180626T09:45:00Z,3
20180626T10:00:00Z,3.5
20180626T10:15:00Z,2.6
20180626T10:30:00Z,1.8
20180626T10:45:00Z,2.6
20180626T11:00:00Z,1.9
20180626T11:15:00Z,2.7
20180626T11:30:00Z,2
20180626T11:45:00Z,2.2
20180626T12:00:00Z,2.5
20180626T12:15:00Z,3
20180626T12:30:00Z,2.2
20180626T12:45:00Z,3.9
20180626T13:00:00Z,6.9
20180626T13:15:00Z,3.1
20180626T13:30:00Z,2.7
20180626T13:45:00Z,2.2
20180626T14:00:00Z,2.5
20180626T14:15:00Z,2.1
20180626T14:30:00Z,2.1
20180626T14:45:00Z,2
20180626T15:00:00Z,2.1
20180626T15:15:00Z,2.4
20180626T15:30:00Z,2.7
20180626T15:45:00Z,2.4
20180626T16:00:00Z,2.4
20180626T16:15:00Z,3.3
20180626T16:30:00Z,2.5
20180626T16:45:00Z,1.9
20180626T17:00:00Z,3.2
20180626T17:15:00Z,2.9
20180626T17:30:00Z,2.9
20180626T17:45:00Z,4.2
20180626T18:00:00Z,3
20180626T18:15:00Z,3.5
20180626T18:30:00Z,2.4
20180626T18:45:00Z,2.4
20180626T19:00:00Z,3.3
20180626T19:15:00Z,3.2
20180626T19:30:00Z,3.3
20180626T19:45:00Z,3.2
20180626T20:00:00Z,3.7
20180626T20:15:00Z,2.6
20180626T20:30:00Z,2.6
20180626T20:45:00Z,2.3
20180626T21:00:00Z,2.3
20180626T21:15:00Z,2.1
20180626T21:30:00Z,3.2
20180626T21:45:00Z,2.4
20180626T22:00:00Z,2.8
20180626T22:15:00Z,3.4
20180626T22:30:00Z,3.1
20180626T22:45:00Z,5.5
20180626T23:00:00Z,3.1
20180626T23:15:00Z,3.6
20180626T23:30:00Z,2.5
20180626T23:45:00Z,2.3
20180627T00:00:00Z,3.5
20180627T00:15:00Z,2.3
20180627T00:30:00Z,1.8
20180627T00:45:00Z,2.4
20180627T01:00:00Z,1.9
20180627T01:15:00Z,2.5
20180627T01:30:00Z,2.7
20180627T01:45:00Z,2.7
20180627T02:00:00Z,2.1
20180627T02:15:00Z,2.9
20180627T02:30:00Z,2.8
20180627T02:45:00Z,2.5
20180627T03:00:00Z,2.5
20180627T03:15:00Z,3
20180627T03:30:00Z,2.6
20180627T03:45:00Z,1.8
20180627T04:00:00Z,3.6
20180627T04:15:00Z,3.7
20180627T04:30:00Z,3.7
20180627T04:45:00Z,3.9
20180627T05:00:00Z,2.6
20180627T05:15:00Z,3.3
20180627T05:30:00Z,2.9
20180627T05:45:00Z,3.4
20180627T06:00:00Z,3.2
20180627T06:15:00Z,2.8
20180627T06:30:00Z,2.2
20180627T06:45:00Z,3
20180627T07:00:00Z,3.5
20180627T07:15:00Z,3.4
20180627T07:30:00Z,3.9
20180627T07:45:00Z,4.5
20180627T08:00:00Z,4.6
20180627T08:15:00Z,3.8
20180627T08:30:00Z,4.3
20180627T08:45:00Z,4.5
20180627T09:00:00Z,4
20180627T09:15:00Z,2.6
20180627T09:30:00Z,4.1
20180627T09:45:00Z,2.3
20180627T10:00:00Z,2.7
20180627T10:15:00Z,3.4
20180627T10:30:00Z,3.2
20180627T10:45:00Z,3.1
20180627T11:00:00Z,2.6
20180627T11:15:00Z,2.7
20180627T11:30:00Z,2.8
20180627T11:45:00Z,2.7
20180627T12:00:00Z,2.9
20180627T12:15:00Z,2
20180627T12:30:00Z,2.3
20180627T12:45:00Z,2.3
20180627T13:00:00Z,1.5
20180627T13:15:00Z,3.5
20180627T13:30:00Z,2.6
20180627T13:45:00Z,3.3
20180627T14:00:00Z,2.7
20180627T14:15:00Z,1.8
20180627T14:30:00Z,1.6
20180627T14:45:00Z,2.5
20180627T15:00:00Z,2.3
20180627T15:15:00Z,1.7
20180627T15:30:00Z,2.4
20180627T15:45:00Z,2.5
20180627T16:00:00Z,2.2
20180627T16:15:00Z,2
20180627T16:30:00Z,2.3
20180627T16:45:00Z,2.6
20180627T17:00:00Z,3
20180627T17:15:00Z,2.5
20180627T17:30:00Z,3.1
20180627T17:45:00Z,3.2
20180627T18:00:00Z,3.1
20180627T18:15:00Z,4
20180627T18:30:00Z,3.2
20180627T18:45:00Z,4.1
20180627T19:00:00Z,2.8
20180627T19:15:00Z,3.4
20180627T19:30:00Z,3.8
20180627T19:45:00Z,2.8
20180627T20:00:00Z,2
20180627T20:15:00Z,1.9
20180627T20:30:00Z,2.2
20180627T20:45:00Z,1.4
20180627T21:00:00Z,2.4
20180627T21:15:00Z,1.7
20180627T21:30:00Z,2.6
20180627T21:45:00Z,2.2
20180627T22:00:00Z,2.3
20180627T22:15:00Z,2.7
20180627T22:30:00Z,2.8
20180627T22:45:00Z,3.5
20180627T23:00:00Z,3.6
20180627T23:15:00Z,3.5
20180627T23:30:00Z,2.8
20180627T23:45:00Z,3
20180628T00:00:00Z,3.1
20180628T00:15:00Z,3
20180628T00:30:00Z,2.8
20180628T00:45:00Z,3.2
20180628T01:00:00Z,2.3
20180628T01:15:00Z,3
20180628T01:30:00Z,2.6
20180628T01:45:00Z,2.5
20180628T02:00:00Z,2
20180628T02:15:00Z,2.7
20180628T02:30:00Z,2.7
20180628T02:45:00Z,1.5
20180628T03:00:00Z,2.7
20180628T03:15:00Z,1.9
20180628T03:30:00Z,2.7
20180628T03:45:00Z,3.1
20180628T04:00:00Z,2
20180628T04:15:00Z,2.2
20180628T04:30:00Z,3.3
20180628T04:45:00Z,3.4
20180628T05:00:00Z,3.8
20180628T05:15:00Z,2.1
20180628T05:30:00Z,2
20180628T05:45:00Z,2.9
20180628T06:00:00Z,3.1
20180628T06:15:00Z,2.7
20180628T06:30:00Z,2.2
20180628T06:45:00Z,2
20180628T07:00:00Z,2.2
20180628T07:15:00Z,3.5
20180628T07:30:00Z,3.3
20180628T07:45:00Z,3.4
20180628T08:00:00Z,3.6
20180628T08:15:00Z,3.6
20180628T08:30:00Z,4
20180628T08:45:00Z,3.4
20180628T09:00:00Z,3.2
20180628T09:15:00Z,3.2
20180628T09:30:00Z,3.7
20180628T09:45:00Z,3.4
20180628T10:00:00Z,3.7
20180628T10:15:00Z,2.6
20180628T10:30:00Z,3.4
20180628T10:45:00Z,2.4
20180628T11:00:00Z,1.9
20180628T11:15:00Z,2.1
20180628T11:30:00Z,3.4
20180628T11:45:00Z,2.9
20180628T12:00:00Z,2.6
20180628T12:15:00Z,2.4
20180628T12:30:00Z,1.9
20180628T12:45:00Z,2.1
20180628T13:00:00Z,1.8
20180628T13:15:00Z,1.6
20180628T13:30:00Z,1.5
20180628T13:45:00Z,2.6
20180628T14:00:00Z,2
20180628T14:15:00Z,2.6
20180628T14:30:00Z,1.9
20180628T14:45:00Z,2.2
20180628T15:00:00Z,1.8
20180628T15:15:00Z,2.7
20180628T15:30:00Z,1.8
20180628T15:45:00Z,1.4
20180628T16:00:00Z,2.8
20180628T16:15:00Z,2.1
20180628T16:30:00Z,2.8
20180628T16:45:00Z,2
20180628T17:00:00Z,2.5
20180628T17:15:00Z,2.2
20180628T17:30:00Z,2.3
20180628T17:45:00Z,1.9
20180628T18:00:00Z,2
20180628T18:15:00Z,2.5
20180628T18:30:00Z,3
20180628T18:45:00Z,3.2
20180628T19:00:00Z,2.3
20180628T19:15:00Z,2
20180628T19:30:00Z,2.6
20180628T19:45:00Z,2.7
20180628T20:00:00Z,0.9
20180628T20:15:00Z,2.3
20180628T20:30:00Z,2.3
20180628T20:45:00Z,2.1
20180628T21:00:00Z,3.2
20180628T21:15:00Z,2.3
20180628T21:30:00Z,1.9
20180628T21:45:00Z,2.4
20180628T22:00:00Z,1.9
20180628T22:15:00Z,1.6
20180628T22:30:00Z,1.9
20180628T22:45:00Z,2.2
20180628T23:00:00Z,1.7
20180628T23:15:00Z,2.2
20180628T23:30:00Z,2.1
20180628T23:45:00Z,1.6
20180629T00:00:00Z,2.7
20180629T00:15:00Z,2.1
20180629T00:30:00Z,2.4
20180629T00:45:00Z,2
20180629T01:00:00Z,2.1
20180629T01:15:00Z,1.8
20180629T01:30:00Z,2.1
20180629T01:45:00Z,2.1
20180629T02:00:00Z,1
20180629T02:15:00Z,1.7
20180629T02:30:00Z,2.1
20180629T02:45:00Z,1.7
20180629T03:00:00Z,1.5
20180629T03:15:00Z,2
20180629T03:30:00Z,2.6
20180629T03:45:00Z,2.2
20180629T04:00:00Z,2.3
20180629T04:15:00Z,2.1
20180629T04:30:00Z,3.2
20180629T04:45:00Z,3.2
20180629T05:00:00Z,3.1
20180629T05:15:00Z,2
20180629T05:30:00Z,2.3
20180629T05:45:00Z,2.8
20180629T06:00:00Z,2.4
20180629T06:15:00Z,3.1
20180629T06:30:00Z,2.4
20180629T06:45:00Z,3.2
20180629T07:00:00Z,4.3
20180629T07:15:00Z,1.8
20180629T07:30:00Z,2.1
20180629T07:45:00Z,1.8
20180629T08:00:00Z,2.6
20180629T08:15:00Z,2.7
20180629T08:30:00Z,2
20180629T08:45:00Z,3
20180629T09:00:00Z,3
20180629T09:15:00Z,3.3
20180629T09:30:00Z,3.5
20180629T09:45:00Z,2.3
20180629T10:00:00Z,2.2
20180629T10:15:00Z,1.7
20180629T10:30:00Z,2.5
20180629T10:45:00Z,1.7
20180629T11:00:00Z,3.3
20180629T11:15:00Z,1.5
20180629T11:30:00Z,2
20180629T11:45:00Z,2.3
20180629T12:00:00Z,1.9
20180629T12:15:00Z,1.8
20180629T12:30:00Z,2.8
20180629T12:45:00Z,1.7
20180629T13:00:00Z,1.2
20180629T13:15:00Z,1.3
20180629T13:30:00Z,1.7
20180629T13:45:00Z,1.6
20180629T14:00:00Z,2.3
20180629T14:15:00Z,0.9
20180629T14:30:00Z,0.7
20180629T14:45:00Z,1.9
20180629T15:00:00Z,1.1
20180629T15:15:00Z,1.8
20180629T15:30:00Z,1.1
20180629T15:45:00Z,2.1
20180629T16:00:00Z,3
20180629T16:15:00Z,1.8
20180629T16:30:00Z,2
20180629T16:45:00Z,2.4
20180629T17:00:00Z,2
20180629T17:15:00Z,1.9
20180629T17:30:00Z,1.8
20180629T17:45:00Z,1.7
20180629T18:00:00Z,1.4
20180629T18:15:00Z,2.1
20180629T18:30:00Z,2.1
20180629T18:45:00Z,1.4
20180629T19:00:00Z,2.2
20180629T19:15:00Z,2.2
20180629T19:30:00Z,2.1
20180629T19:45:00Z,2.3
20180629T20:00:00Z,1.2
20180629T20:15:00Z,1.4
20180629T20:30:00Z,0.1
20180629T20:45:00Z,1.6
20180702T20:00:00Z,3
20180702T20:15:00Z,2.1
20180702T20:30:00Z,3.2
20180702T20:45:00Z,3
20180702T21:00:00Z,2.9
20180702T21:15:00Z,3.1
20180702T21:30:00Z,2.9
20180702T21:45:00Z,2.9
20180702T22:00:00Z,3
20180702T22:15:00Z,2.2
20180702T22:30:00Z,2.3
20180702T22:45:00Z,2
20180702T23:00:00Z,3
20180702T23:15:00Z,2.6
20180702T23:30:00Z,2.5
20180702T23:45:00Z,2.1
20180703T00:00:00Z,3.1
20180703T00:15:00Z,3
20180703T00:30:00Z,1.8
20180703T00:45:00Z,2
20180703T01:00:00Z,2.2
20180703T01:15:00Z,2.4
20180703T01:30:00Z,2.3
20180703T01:45:00Z,3.1
20180703T02:00:00Z,2.4
20180703T02:15:00Z,2.3
20180703T02:30:00Z,2.3
20180703T02:45:00Z,3.4
20180703T03:00:00Z,2.3
20180703T03:15:00Z,3.1
20180703T03:30:00Z,2.6
20180703T03:45:00Z,2.2
20180703T04:00:00Z,1.9
20180703T04:15:00Z,2.7
20180703T04:30:00Z,2.3
20180703T04:45:00Z,1.6
20180703T05:00:00Z,2.2
20180703T05:15:00Z,1.2
20180703T05:30:00Z,2
20180703T05:45:00Z,2.6
20180703T06:00:00Z,1.9
20180703T06:15:00Z,1.9
20180703T06:30:00Z,2.3
20180703T06:45:00Z,2.9
20180703T07:00:00Z,2.3
20180703T07:15:00Z,2.2
20180703T07:30:00Z,3.2
20180703T07:45:00Z,1.8
20180703T08:00:00Z,1.6
20180703T08:15:00Z,2.9
20180703T08:30:00Z,2.3
20180703T08:45:00Z,1.7
20180703T09:00:00Z,2.4
20180703T09:15:00Z,2.1
20180703T09:30:00Z,1.8
20180703T09:45:00Z,1.3
20180703T10:00:00Z,1.6
20180703T10:15:00Z,2.4
20180703T10:30:00Z,1.4
20180703T10:45:00Z,2.3
20180703T11:00:00Z,1.7
20180703T11:15:00Z,2.4
20180703T11:30:00Z,2.6
20180703T11:45:00Z,1.9
20180703T12:00:00Z,1.1
20180703T12:15:00Z,2.3
20180703T12:30:00Z,1.7
20180703T12:45:00Z,1.9
20180703T13:00:00Z,2.4
20180703T13:15:00Z,2.1
20180703T13:30:00Z,1.7
20180703T13:45:00Z,1.4
20180703T15:00:00Z,1.8
20180703T15:15:00Z,1.7
20180703T15:30:00Z,2.3
20180703T15:45:00Z,2
20180703T16:00:00Z,1.7
20180703T16:15:00Z,1.2
20180703T16:30:00Z,1.7
20180703T16:45:00Z,2.7
20180703T17:00:00Z,2.7
20180703T17:15:00Z,1.9
20180703T17:30:00Z,2.6
20180703T17:45:00Z,1.9
20180703T18:00:00Z,1.6
20180703T18:15:00Z,1.7
20180703T18:30:00Z,1.7
20180703T18:45:00Z,1.8
20180703T19:00:00Z,1.8
20180703T19:15:00Z,1.5
20180703T19:30:00Z,1.7
20180703T19:45:00Z,2.1
20180703T20:00:00Z,2.2
20180703T20:15:00Z,1.7
20180703T20:30:00Z,2
20180703T20:45:00Z,2
20180703T21:00:00Z,2.6
20180703T21:15:00Z,2.4
20180703T21:30:00Z,2.2
20180703T21:45:00Z,2.7
20180703T22:00:00Z,2.7
20180703T22:15:00Z,2.4
20180703T22:30:00Z,2.2
20180703T22:45:00Z,2.1
20180703T23:00:00Z,2.1
20180703T23:15:00Z,2.5
20180703T23:30:00Z,2
20180703T23:45:00Z,2
20180704T00:00:00Z,3
20180704T00:15:00Z,3.1
20180704T00:30:00Z,2.4
20180704T00:45:00Z,1.9
20180704T01:00:00Z,1.8
20180704T01:15:00Z,1.7
20180704T01:30:00Z,2.9
20180704T01:45:00Z,2.4
20180704T02:00:00Z,2
20180704T02:15:00Z,2
20180704T02:30:00Z,1.5
20180704T02:45:00Z,1.5
20180704T03:00:00Z,1.9
