date,pH,salinity,temp
6/9/17,6.942239741,27.80108642,13.89367667
6/9/17,6.940671754,27.80340803,13.79153333
6/9/17,6.93549757,27.80572982,13.73022333
6/9/17,6.930492279,27.80805399,13.77253333
6/9/17,6.926410098,27.81037577,13.89258333
6/9/17,6.927833762,27.81270003,14.06328
6/9/17,6.929126498,27.81502173,14.24936333
6/9/17,6.929065627,27.81734342,14.46251667
6/9/17,6.931727829,27.81966751,14.62782
6/9/17,6.933840134,27.82198938,14.74485667
6/9/17,6.934462025,27.8243109,14.81838
6/9/17,6.933194171,27.82663533,14.83772
6/9/17,6.93180836,27.82895694,14.83532
6/9/17,6.929725736,27.83127872,14.81091
6/9/17,6.926037385,27.8336029,14.74058667
6/9/17,6.921357662,27.83592459,14.63509
6/9/17,6.91723185,27.83824637,14.47881
6/9/17,6.913615131,27.84057064,14.33027
6/9/17,6.911333067,27.84289233,14.19416
6/9/17,6.908266323,27.84521385,14.06716
6/10/17,6.905414186,27.84753829,13.96116667
6/10/17,6.900004537,27.84985981,13.88698333
6/10/17,6.902059484,27.850904,13.86318333
6/10/17,6.901455861,27.850904,13.86490667
6/10/17,6.901051576,27.850904,13.88335667
6/10/17,6.900536444,27.850904,13.89671333
6/10/17,6.898554471,27.850904,13.90684333
6/10/17,6.898734192,27.850904,13.91694333
6/10/17,6.896421106,27.850904,13.92006333
6/10/17,6.895786162,27.850904,13.90307333
6/10/17,6.89465162,27.850904,13.86772667
6/10/17,6.893907886,27.850904,13.8347
6/10/17,6.891135673,27.850904,13.80336
6/10/17,6.889705055,27.850904,13.7637
6/10/17,6.886901441,27.834389,13.72637
6/10/17,6.885717558,27.834389,13.68576667
6/10/17,6.884174548,27.834389,13.63562667
6/10/17,6.88260762,27.834389,13.57255
6/10/17,6.880888246,27.834389,13.49526667
6/10/17,6.878884088,27.834389,13.41919
6/10/17,6.877484776,27.834389,13.35298667
6/10/17,6.876368005,27.834389,13.28872333
6/10/17,6.875496766,27.834389,13.24775333
6/10/17,6.87553136,27.834389,13.21593333
6/10/17,6.874726345,27.834389,13.19130667
6/10/17,6.867011387,27.834389,13.16303
6/10/17,6.875662715,27.834389,13.13673
6/10/17,6.874939049,27.834389,13.12106667
6/10/17,6.877131923,27.834389,13.10328
6/10/17,6.877383836,27.834389,13.08642333
6/10/17,6.878490916,27.834389,13.06977667
6/10/17,6.877822722,27.834389,13.04985333
6/10/17,6.878565179,27.834389,13.03016667
6/10/17,6.87949951,27.834389,13.01646667
6/10/17,6.88069412,27.834389,13.0077
6/10/17,6.88018767,27.834389,13.01485
6/10/17,6.881244461,27.834389,13.03349
6/10/17,6.883598431,27.834389,13.09994667
6/10/17,6.885115135,27.834389,13.18904667
6/10/17,6.887740739,27.834389,13.20859333
6/10/17,6.887749866,27.834389,13.25974333
6/10/17,6.887725631,27.834389,13.30411333
6/10/17,6.887884259,27.834389,13.37847667
6/10/17,6.887680102,27.834389,13.48219333
6/10/17,6.889353367,27.834389,13.5983
6/10/17,6.889992685,27.834389,13.7421
6/10/17,6.891690262,27.834389,13.91031
6/10/17,6.894303382,27.834389,14.12727
6/10/17,6.897302586,27.834389,14.34814
6/10/17,6.899818594,27.834389,14.54168333
6/10/17,6.901204751,27.834389,14.71369333
6/10/17,6.900751155,27.834389,14.91865333
6/10/17,6.902389966,27.834389,15.03249
6/10/17,6.904983867,27.834389,14.92163667
6/10/17,6.905616713,27.834389,14.75879
6/10/17,6.903282221,27.834389,14.63294333
6/10/17,6.898503369,27.834389,14.57948
6/10/17,6.896496128,27.834389,14.50891
6/10/17,6.893829903,27.83838298,14.50128667
6/10/17,6.891943011,27.83850526,14.57366667
6/10/17,6.891100581,27.83862743,14.61977667
6/10/17,6.891117379,27.83874972,14.62617
6/10/17,6.891556531,27.83887189,14.63435333
6/10/17,6.891461668,27.83899405,14.54721667
6/10/17,6.888839387,27.83911634,14.50874333
6/10/17,6.88645224,27.8392385,14.42733333
6/10/17,6.884245715,27.83936067,14.34498667
6/10/17,6.881363403,27.83948297,14.3151
6/10/17,6.879332914,27.83960512,14.28772333
6/10/17,6.877737596,27.83972728,14.27423333
6/10/17,6.874029815,27.83984957,14.2168
6/10/17,6.872382025,27.83997174,14.17430667
6/10/17,6.870133046,27.8400939,14.06148333
6/10/17,6.868400196,27.8402162,14.10188333
6/10/17,6.86661757,27.83391303,14.10851
6/10/17,6.865405588,27.82750633,14.12843667
6/10/17,6.864829419,27.82110694,14.17991
6/10/17,6.864413941,27.81470801,14.23897667
6/10/17,6.863832332,27.80830108,14.29209
6/10/17,6.861309531,27.80190192,14.32744333
6/10/17,6.859262045,27.79550229,14.41409333
6/10/17,6.857980279,27.78909606,14.52449333
6/10/17,6.859365828,27.78269643,14.61225667
6/10/17,6.860969829,27.77629728,14.67432667
6/10/17,6.858231305,27.76989081,14.87868
6/10/17,6.860360044,27.76349118,15.01560333
6/10/17,6.86412582,27.75708472,15.06427
6/10/17,6.862954375,27.75068532,15.11990333
6/10/17,6.86242737,27.74428593,15.16044333
6/10/17,6.860157316,27.73787947,15.22936333
6/10/17,6.859665531,27.73148031,15.26844
6/10/17,6.860251616,27.72508068,15.29238
6/10/17,6.858244217,27.71867445,15.33458
6/10/17,6.856606163,27.71227506,15.39395333
6/10/17,6.854661022,27.70587566,15.43115333
6/10/17,6.853449911,27.69946896,15.45603667
6/11/17,6.853247769,27.69306957,15.48264
6/11/17,6.853057919,27.68793009,15.53849333
6/11/17,6.852352638,27.69229131,15.60998333
6/11/17,6.853538076,27.69664707,15.63926667
6/11/17,6.852647964,27.70100347,15.64938667
6/11/17,6.851385739,27.70536437,15.63873333
6/11/17,6.849783189,27.70972045,15.61451333
6/11/17,6.846102009,27.71407638,15.57371667
6/11/17,6.846350112,27.71843728,15.50701333
6/11/17,6.845365695,27.72279336,15.45241
6/11/17,6.843105608,27.7271496,15.41408333
6/11/17,6.841888094,27.7315105,15.38414
6/11/17,6.839381387,27.73586626,15.34047333
6/11/17,6.837317961,27.74022251,15.26235
6/11/17,6.834723642,27.74458325,15.16856667
6/11/17,6.833347429,27.74893949,15.07181667
6/11/17,6.830941716,27.75329557,15.00095667
6/11/17,6.829390161,27.75765663,14.96412333
6/11/17,6.826476238,27.76201255,14.93368667
6/11/17,6.82632008,27.7663688,14.90758
6/11/17,6.82548996,27.7707297,14.89612
6/11/17,6.82391113,27.77508546,14.90920667
6/11/17,6.823537607,27.7794417,14.85715333
6/11/17,6.821607768,27.78380244,14.80650333
6/11/17,6.818642269,27.78815869,14.74312333
6/11/17,6.820929833,27.79143,14.77716
6/11/17,6.822603259,27.79143,14.84102667
6/11/17,6.823619884,27.79143,14.89129333
6/11/17,6.823112698,27.79143,14.92946333
6/11/17,6.824652312,27.79143,14.97911667
6/11/17,6.825458802,27.79143,15.02287667
6/11/17,6.825673222,27.79143,15.05246
6/11/17,6.82622196,27.79143,15.09053
6/11/17,6.826644183,27.79143,15.02727667
6/11/17,6.824748048,27.79143,15.02444333
6/11/17,6.825564407,27.79143,15.04030333
6/11/17,6.825767914,27.79143,15.0654
6/11/17,6.825662259,27.751327,15.1475
6/11/17,6.824278543,27.751327,15.20914667
6/11/17,6.826235936,27.751327,15.26784333
6/11/17,6.826075857,27.751327,15.29375
6/11/17,6.827339602,27.751327,15.31895667
6/11/17,6.827544301,27.751327,15.40232
6/11/17,6.825741126,27.751327,15.47950333
6/11/17,6.827476986,27.751327,15.58092667
6/11/17,6.825880211,27.751327,15.65684
6/11/17,6.824493801,27.751327,15.80045333
6/11/17,6.82485642,27.751327,15.93694333
6/11/17,6.819694371,27.751327,16.12212
6/11/17,6.822454573,27.751327,16.31773333
6/11/17,6.824873564,27.751327,16.44656333
6/11/17,6.828559774,27.751327,16.43948
6/11/17,6.827697043,27.751327,16.39575
6/11/17,6.824308881,27.751327,16.41518
6/11/17,6.81822963,27.751327,16.50554333
6/11/17,6.816406291,27.751327,16.68598333
6/11/17,6.817182233,27.751327,16.80005333
6/11/17,6.821366076,27.78596823,16.79934667
6/11/17,6.821308948,27.79008574,16.74886333
6/11/17,6.819577307,27.7941987,16.69233667
6/11/17,6.817429323,27.79831167,16.71163
6/11/17,6.815737609,27.80242887,16.73376
6/11/17,6.81506107,27.80654213,16.78054333
6/11/17,6.812004023,27.81065479,16.90120333
6/11/17,6.811691072,27.8147726,16.97185333
6/11/17,6.810589817,27.81888557,17.05627333
6/11/17,6.81078895,27.82299853,17.10541
6/11/17,6.809034798,27.82711604,17.15221667
6/11/17,6.807936816,27.8312287,17.18616667
6/11/17,6.807069846,27.83534651,17.16691333
6/11/17,6.8051974,27.83945917,17.15833
6/11/17,6.804651918,27.84357243,17.0895
6/11/17,6.794576105,27.84768964,17.03107
6/11/17,6.800444401,27.84786771,16.93619667
6/11/17,6.79951121,27.84485354,16.82622333
6/11/17,6.795971522,27.84183581,16.78435333
6/11/17,6.793875745,27.83882152,16.70282667
6/11/17,6.790664919,27.83580723,16.64059667
6/11/17,6.790758433,27.83278972,16.58103333
6/11/17,6.787620617,27.82977533,16.50836333
6/11/17,6.787873913,27.82675771,16.41926667
6/11/17,6.786378991,27.82374342,16.25940333
6/11/17,6.783313737,27.82072913,16.09151333
6/11/17,6.779807272,27.81771162,15.96265333
6/11/17,6.77797098,27.81469722,15.892
6/11/17,6.776620745,27.81168305,15.82596667
6/11/17,6.774518639,27.80866532,15.76719
6/11/17,6.771780902,27.80565103,15.70536667
6/11/17,6.77258294,27.80263674,15.62449333
6/11/17,6.771462936,27.79961912,15.48521667
6/11/17,6.768870426,27.79660506,15.38210333
6/11/17,6.76822032,27.79359055,15.31054667
6/11/17,6.767496113,27.79057315,15.23131
6/11/17,6.767355552,27.78755864,15.15871667
6/11/17,6.766402407,27.78454447,15.05208
6/12/17,6.766591685,27.78152685,14.93554
6/12/17,6.760123473,27.77851256,14.79806667
6/12/17,6.763792556,27.78098313,14.65224333
6/12/17,6.763543984,27.78599306,14.51298667
6/12/17,6.762676322,27.79099747,14.38453667
6/12/17,6.761063272,27.79600188,14.26799667
6/12/17,6.761452726,27.80101145,14.17873333
6/12/17,6.760112661,27.80601622,14.09294333
6/12/17,6.759468075,27.81102579,14.01920667
6/12/17,6.760677745,27.81603039,13.95587
6/12/17,6.762004797,27.82103479,13.92332333
6/12/17,6.765211271,27.82604492,13.91834333
6/12/17,6.768632148,27.83104914,13.98925333
6/12/17,6.773173406,27.83605373,14.05928667
6/12/17,6.778000895,27.84106367,14.11467333
6/12/17,6.781216326,27.84606771,14.15978667
6/12/17,6.782150073,27.85107249,14.18366667
6/12/17,6.782752253,27.85608205,14.18891667
6/12/17,6.781909404,27.86108665,14.189
6/12/17,6.780791229,27.86609106,14.1901
6/12/17,6.781447964,27.87110118,14.20568667
6/12/17,6.783329542,27.8761054,14.22854667
6/12/17,6.787503707,27.88110999,14.27032
6/12/17,6.791060044,27.88611993,14.30799
6/12/17,6.79600262,27.89112434,14.33070667
6/12/17,6.797962649,27.89612875,14.34685667
6/12/17,6.799862213,27.89705,14.35934333
6/12/17,6.800798032,27.89705,14.36932667
6/12/17,6.803151292,27.89705,14.36947
6/12/17,6.804466083,27.89705,14.36060667
6/12/17,6.804648652,27.89705,14.34719
6/12/17,6.806563427,27.89705,14.33723333
6/12/17,6.807230054,27.89705,14.32016333
6/12/17,6.808718882,27.89705,14.32188333
6/12/17,6.809924492,27.89705,14.32567667
6/12/17,6.811714762,27.89705,14.32980667
6/12/17,6.813045365,27.89705,14.33923333
6/12/17,6.813946554,27.89705,14.33902667
6/12/17,6.814281132,27.863608,14.32395
6/12/17,6.815154453,27.863608,14.29179667
6/12/17,6.815195186,27.863608,14.2192
6/12/17,6.812326593,27.863608,14.11540667
6/12/17,6.803686232,27.863608,13.95351
6/12/17,6.795699497,27.863608,13.73789333
6/12/17,6.788955293,27.863608,13.52100667
6/12/17,6.780650627,27.863608,13.30152333
6/12/17,6.775929292,27.863608,13.13915333
6/12/17,6.774414022,27.863608,13.02432667
6/12/17,6.776042059,27.863608,12.95479333
6/12/17,6.778194731,27.863608,12.91646667
6/12/17,6.779703607,27.863608,12.89945333
6/12/17,6.77990868,27.863608,12.87847
6/12/17,6.779811146,27.863608,12.85315333
6/12/17,6.779209854,27.863608,12.82549
6/12/17,6.780481843,27.863608,12.79807333
6/12/17,6.781638033,27.863608,12.77390333
6/12/17,6.780618026,27.863608,12.75637
6/12/17,6.781611308,27.863608,12.74817333
6/12/17,6.782364019,27.8764614,12.73891667
6/12/17,6.780460114,27.87789255,12.74254667
6/12/17,6.776009217,27.8793238,12.80547667
6/12/17,6.777327156,27.88075658,12.86056
6/12/17,6.77926843,27.88218778,12.90350667
6/12/17,6.782551589,27.88361897,12.92378667
6/12/17,6.785602353,27.88505176,12.92598
6/12/17,6.786573457,27.88648295,12.92080667
6/12/17,6.786638127,27.88791405,12.90176667
6/12/17,6.784813865,27.88934693,12.85170667
6/12/17,6.788114528,27.89077808,12.79632667
6/12/17,6.786210177,27.89220923,12.73629
6/12/17,6.786129046,27.89364206,12.68314
6/12/17,6.786271711,27.89507331,12.63152333
6/12/17,6.781689657,27.89650609,12.58759
6/12/17,6.778500499,27.89812631,12.55108333
6/12/17,6.780239074,27.90114613,12.52455333
6/12/17,6.781171555,27.90416907,12.50438
6/12/17,6.783347344,27.90718912,12.48093
6/12/17,6.785837158,27.91020872,12.46403333
6/12/17,6.789575046,27.9132321,12.43591333
6/12/17,6.795575027,27.91625181,12.41522
6/12/17,6.79592232,27.91927175,12.39117667
6/12/17,6.794998388,27.92229491,12.34419667
6/12/17,6.790165553,27.92531473,12.28809333
6/12/17,6.788107171,27.92833455,12.22980667
6/12/17,6.786517097,27.93135749,12.17508333
6/12/17,6.783470011,27.93437742,12.11398333
6/12/17,6.780565291,27.93739714,12.04114667
6/12/17,6.775995991,27.94042041,11.95094
6/12/17,6.772156263,27.94344023,11.85463
6/12/17,6.765978479,27.94646017,11.76020667
6/12/17,6.760423309,27.94948321,11.67321667
6/12/17,6.758291604,27.95250315,11.60339667
6/12/17,6.759645569,27.95552297,11.55936
6/12/17,6.762248487,27.95854613,11.52725
6/12/17,6.763217602,27.96156596,11.50226333
6/13/17,6.763902393,27.96458556,11.48055
6/13/17,6.756243675,27.96760894,11.46113333
6/13/17,6.762892341,27.96996094,11.4346
6/13/17,6.762924124,27.97021355,11.41313667
6/13/17,6.763821192,27.97046644,11.39384
6/13/17,6.762820318,27.97071905,11.37300667
6/13/17,6.763258929,27.97097165,11.3576
6/13/17,6.763787249,27.97122454,11.34788
6/13/17,6.765721346,27.97147714,11.34162333
6/13/17,6.768487894,27.97173001,11.34171333
6/13/17,6.771125357,27.97198263,11.34727667
6/13/17,6.773701032,27.97223521,11.35502333
6/13/17,6.774017669,27.97248812,11.36208
6/13/17,6.775684954,27.97274071,11.37396
6/13/17,6.778493259,27.97299332,11.38750333
6/13/17,6.779712804,27.9732462,11.40171667
6/13/17,6.784227764,27.97349881,11.41436
6/13/17,6.787519765,27.97375141,11.42260333
6/13/17,6.789608514,27.9740043,11.42882
6/13/17,6.792935253,27.9742569,11.43381333
6/13/17,6.793965633,27.97450949,11.43866667
6/13/17,6.796475422,27.97476239,11.44475333
6/13/17,6.800485101,27.97501498,11.46344667
6/13/17,6.802610208,27.9752676,11.47763333
6/13/17,6.804228284,27.97552046,11.50150667
6/13/17,6.798312971,27.97577308,11.52743667
6/13/17,6.811560333,27.975929,11.55034667
6/13/17,6.812595417,27.975929,11.56381333
6/13/17,6.815756798,27.975929,11.57845333
6/13/17,6.819290767,27.975929,11.59584333
6/13/17,6.8212924,27.975929,11.62193333
6/13/17,6.8236136,27.975929,11.64083667
6/13/17,6.823284718,27.975929,11.65072667
6/13/17,6.823649727,27.975929,11.6522
6/13/17,6.823058853,27.975929,11.64694333
6/13/17,6.822154061,27.975929,11.64284667
6/13/17,6.821236861,27.975929,11.63765333
6/13/17,6.820749943,27.975929,11.62997
6/13/17,6.820360322,27.979218,11.62377667
6/13/17,6.8197487,27.979218,11.61721
6/13/17,6.820771915,27.979218,11.61400333
6/13/17,6.818351429,27.979218,11.61489333
6/13/17,6.819469805,27.979218,11.62161
6/13/17,6.81945384,27.979218,11.62884667
6/13/17,6.821628116,27.979218,11.63436667
6/13/17,6.822799998,27.979218,11.64213
6/13/17,6.824050043,27.979218,11.65064667
6/13/17,6.826208212,27.979218,11.66488667
6/13/17,6.826449971,27.979218,11.67926
6/13/17,6.818381091,27.979218,11.68867333
6/13/17,6.828215115,27.979218,11.69394
6/13/17,6.828175001,27.979218,11.68462667
6/13/17,6.826607798,27.979218,11.66367
6/13/17,6.825446924,27.979218,11.64829667
6/13/17,6.825618588,27.979218,11.63792667
6/13/17,6.825614125,27.979218,11.63221667
6/13/17,6.824442488,27.979218,11.62883667
6/13/17,6.825000957,27.979218,11.62156667
6/13/17,6.820668103,27.96723891,11.63463
6/13/17,6.825660073,27.9658373,11.73628333
6/13/17,6.835981454,27.96443413,11.82902333
6/13/17,6.843410531,27.96303251,11.94259
6/13/17,6.8425614,27.96163094,12.01516667
6/13/17,6.84895713,27.96022772,12.11102333
6/13/17,6.855779921,27.95882616,12.22979667
6/13/17,6.875712321,27.95742449,12.51205333
6/13/17,6.896449894,27.95602132,12.76744667
6/13/17,6.913301826,27.9546197,13.01656
6/13/17,6.927515141,27.95321808,13.27340667
6/13/17,6.942271987,27.95181502,13.52037333
6/13/17,6.949056659,27.95041329,13.69283
6/13/17,6.953188872,27.94901018,13.81708333
6/13/17,6.951912857,27.94760851,13.91484
6/13/17,6.939995849,27.94620694,13.99622333
6/13/17,6.946914507,27.9419081,14.06106333
6/13/17,6.943844928,27.93628443,14.12104
6/13/17,6.942643524,27.93066076,14.17122667
6/13/17,6.93923499,27.92503088,14.20055333
6/13/17,6.935452445,27.91940763,14.20252333
6/13/17,6.929714406,27.91378355,14.16297667
6/13/17,6.925545113,27.90815409,14.13200333
6/13/17,6.923566611,27.90253001,14.10353667
6/13/17,6.918851517,27.89690655,14.07459667
6/13/17,6.915876161,27.89127667,14.03396667
6/13/17,6.911679413,27.885653,13.99314333
6/13/17,6.906262032,27.88002913,13.92946667
6/13/17,6.898790195,27.87439945,13.84429333
6/13/17,6.895607056,27.86877558,13.7579
6/13/17,6.890218739,27.86315191,13.66299
6/13/17,6.885077915,27.85752245,13.58751667
6/13/17,6.88307995,27.85189837,13.52830667
6/13/17,6.880736809,27.84627491,13.46847
6/13/17,6.878900431,27.84064482,13.41961333
6/13/17,6.876295609,27.83502136,13.40503333
6/13/17,6.876774901,27.82939749,13.43293333
6/13/17,6.8733384,27.82376761,13.44968
6/14/17,6.871503257,27.81814415,13.45049
6/14/17,6.868377656,27.81251406,13.43881333
6/14/17,6.862937257,27.81603346,13.39435
6/14/17,6.857766224,27.82159183,13.33231
6/14/17,6.851933051,27.82715592,13.26195333
6/14/17,6.846844624,27.83271388,13.19039333
6/14/17,6.840527374,27.83827163,13.11335667
6/14/17,6.83955542,27.84383593,13.05286667
6/14/17,6.839495649,27.84939368,13.01535
6/14/17,6.838371641,27.85495183,12.99273667
6/14/17,6.838254648,27.86051573,12.99931667
6/14/17,6.836394114,27.86607388,13.02199
6/14/17,6.83559037,27.87163184,13.04917333
6/14/17,6.833096477,27.87719553,13.06819667
6/14/17,6.830797192,27.88275389,13.07863333
6/14/17,6.830904202,27.88831164,13.08155333
6/14/17,6.831875985,27.89387594,13.07723667
6/14/17,6.830662715,27.89943369,13.06376
6/14/17,6.829267487,27.90499185,13.08288667
6/14/17,6.828845665,27.91055574,13.10008333
6/14/17,6.825256148,27.9161139,13.09911333
6/14/17,6.823680039,27.92167165,13.09530667
6/14/17,6.820824321,27.92723554,13.08411667
6/14/17,6.820732076,27.9327939,13.06443
6/14/17,6.819315758,27.93835165,13.02614
6/14/17,6.818597471,27.94391595,12.96535333
6/14/17,6.813866299,27.944196,12.86414333
6/14/17,6.808069453,27.944196,12.75867
6/14/17,6.802552351,27.944196,12.65862
6/14/17,6.795239109,27.944196,12.56017
6/14/17,6.791127797,27.944196,12.46916
6/14/17,6.787756349,27.944196,12.39953667
6/14/17,6.785933826,27.944196,12.35199667
6/14/17,6.784337649,27.944196,12.31325
6/14/17,6.781012623,27.944196,12.27909667
6/14/17,6.785242215,27.944196,12.27667667
6/14/17,6.787537816,27.944196,12.29277667
6/14/17,6.791674427,27.910998,12.32997667
6/14/17,6.797679166,27.910998,12.38448667
6/14/17,6.801449526,27.910998,12.45161333
6/14/17,6.802906428,27.910998,12.51545
6/14/17,6.80401011,27.910998,12.57438333
6/14/17,6.805165997,27.910998,12.62156
6/14/17,6.80436031,27.910998,12.64725667
6/14/17,6.807627606,27.910998,12.65485
6/14/17,6.805219928,27.910998,12.64448333
6/14/17,6.804787442,27.910998,12.64947
6/14/17,6.803660941,27.910998,12.64851
6/14/17,6.800689002,27.910998,12.63816
6/14/17,6.796951571,27.910998,12.63207
6/14/17,6.794864853,27.910998,12.64667667
6/14/17,6.793558749,27.910998,12.66743667
6/14/17,6.793234316,27.910998,12.68557
6/14/17,6.791941577,27.910998,12.71995
6/14/17,6.797330657,27.910998,12.8075
6/14/17,6.802511326,27.910998,12.91817667
6/14/17,6.807358605,27.910998,13.0315
6/14/17,6.809066468,27.88500945,13.11487
6/14/17,6.808703412,27.88180618,13.14734
6/14/17,6.809215799,27.87860302,13.17410333
6/14/17,6.81191246,27.87539633,13.26638
6/14/17,6.815206488,27.87219317,13.32789667
6/14/17,6.815089171,27.86899025,13.37624
6/14/17,6.818078832,27.86578332,13.42763333
6/14/17,6.818539174,27.8625804,13.46606
6/14/17,6.818162096,27.85937701,13.50515667
6/14/17,6.817645032,27.85617055,13.54532667
6/14/17,6.819396393,27.85296716,13.58093667
6/14/17,6.820174876,27.84976424,13.61072
6/14/17,6.822820757,27.84655731,13.6346
6/14/17,6.820195375,27.84335416,13.71098
6/14/17,6.820572366,27.840151,13.78485667
6/14/17,6.812607087,27.83694431,13.91352333
6/14/17,6.825661553,27.83393428,14.00549333
6/14/17,6.827837933,27.8314979,14.08446667
6/14/17,6.826655277,27.8290591,14.14553333
6/14/17,6.827342486,27.82662281,14.18749667
6/14/17,6.82738152,27.8241867,14.20054667
6/14/17,6.826947013,27.82174772,14.21320667
6/14/17,6.825638361,27.81931161,14.21481667
6/14/17,6.824305748,27.81687532,14.24554333
6/14/17,6.824227142,27.81443643,14.28643
6/14/17,6.824486347,27.81200041,14.30431
6/14/17,6.821840866,27.80956404,14.36097333
6/14/17,6.822606564,27.80712532,14.42273
6/14/17,6.821543305,27.80468895,14.46846
6/14/17,6.821009704,27.80225015,14.49667
6/14/17,6.820602673,27.79981386,14.51264
6/14/17,6.819936812,27.79737775,14.52306333
6/14/17,6.818024567,27.79493877,14.54153333
6/14/17,6.815904156,27.79250257,14.55457
6/14/17,6.814221688,27.79006637,14.56495
6/14/17,6.813756277,27.78762748,14.53817
6/14/17,6.809577369,27.78519137,14.51700333
6/14/17,6.807206716,27.78275239,14.50068667
6/15/17,6.806728665,27.78031628,14.48151667
6/15/17,6.797934987,27.77787999,14.4487
6/15/17,6.801597028,27.77591318,14.40193333
6/15/17,6.79821703,27.77470435,14.36323
6/15/17,6.797337995,27.77349557,14.33602333
6/15/17,6.794175049,27.77228546,14.32893667
6/15/17,6.794859445,27.77107667,14.34813333
6/15/17,6.79410686,27.76986798,14.37294333
6/15/17,6.793650433,27.76865778,14.39698
6/15/17,6.792979553,27.76744909,14.42106667
6/15/17,6.792744859,27.76623888,14.45363
6/15/17,6.790966853,27.76503014,14.47755333
6/15/17,6.79023056,27.76382132,14.49116
6/15/17,6.789742016,27.76261125,14.49771
6/15/17,6.787233419,27.76140242,14.49438667
6/15/17,6.784685612,27.76019364,14.49204
6/15/17,6.78313183,27.75898361,14.48863333
6/15/17,6.782127686,27.75777474,14.48206667
6/15/17,6.779838351,27.75656472,14.46473
6/15/17,6.778486943,27.75535585,14.43144
6/15/17,6.776609268,27.75414711,14.38132
6/15/17,6.773678978,27.75293699,14.34781
6/15/17,6.773337492,27.75172821,14.32349333
6/15/17,6.774080809,27.75051939,14.32563667
6/15/17,6.77246929,27.74930927,14.33529667
6/15/17,6.762627836,27.74810049,14.33430333
6/15/17,6.770905988,27.747516,14.32855
6/15/17,6.770582231,27.747516,14.32276667
6/15/17,6.770387913,27.747516,14.31752
6/15/17,6.769356559,27.747516,14.30779667
6/15/17,6.77012805,27.747516,14.30279
6/15/17,6.770338732,27.747516,14.28834333
6/15/17,6.766462172,27.747516,14.26486
6/15/17,6.766659604,27.747516,14.26511667
6/15/17,6.767514848,27.747516,14.27083
6/15/17,6.769626469,27.747516,14.27180667
6/15/17,6.769977266,27.747516,14.29256
6/15/17,6.770254805,27.747516,14.33535
6/15/17,6.771264413,27.765367,14.37124
6/15/17,6.771262226,27.765367,14.39953667
6/15/17,6.772466791,27.765367,14.43336333
6/15/17,6.772794982,27.765367,14.45416333
6/15/17,6.772952414,27.765367,14.47943333
6/15/17,6.772876427,27.765367,14.51254333
6/15/17,6.771956547,27.765367,14.54305333
6/15/17,6.772852301,27.765367,14.57164333
6/15/17,6.771527642,27.765367,14.62105
6/15/17,6.771576893,27.765367,14.69688
6/15/17,6.770834834,27.765367,14.76918
6/15/17,6.76777534,27.765367,14.83357667
6/15/17,6.771976408,27.765367,14.89830667
6/15/17,6.773529273,27.765367,14.93480667
6/15/17,6.774032552,27.765367,14.98933333
6/15/17,6.771960159,27.765367,15.01973667
6/15/17,6.772845603,27.765367,15.03555333
6/15/17,6.771341406,27.765367,15.05734667
6/15/17,6.772366125,27.765367,15.07382
6/15/17,6.771929291,27.765367,15.08672333
6/15/17,6.771029556,27.70425345,15.09749
6/15/17,6.770682784,27.6972058,15.10159667
6/15/17,6.770808238,27.6901584,15.10406
6/15/17,6.768941314,27.68310322,15.08233667
6/15/17,6.766732941,27.67605583,15.05466
6/15/17,6.766242001,27.66900843,15.02301667
6/15/17,6.765665328,27.66195325,14.98046
6/15/17,6.764676083,27.65490586,14.9311
6/15/17,6.777345762,27.6478582,14.87275333
6/15/17,6.776135599,27.64080354,14.79951667
6/15/17,6.773360079,27.63375589,14.73044333
6/15/17,6.770765851,27.62670875,14.67015333
6/15/17,6.769263291,27.61965305,14.62184333
6/15/17,6.76839159,27.61260592,14.58736333
6/15/17,6.768017673,27.60555048,14.56324333
6/15/17,6.769838912,27.59850308,14.54007667
6/15/17,6.771558832,27.60773038,14.51306333
6/15/17,6.772131741,27.62078989,14.47694667
6/15/17,6.7758711,27.63383402,14.44216667
6/15/17,6.777419281,27.64688007,14.40663
6/15/17,6.780216768,27.65993957,14.37911
6/15/17,6.782009806,27.67298467,14.33536667
6/15/17,6.783038759,27.68602928,14.25762
6/15/17,6.781399695,27.69908926,14.13119667
6/15/17,6.780285534,27.71213435,13.99847333
6/15/17,6.777554995,27.72517945,13.81770667
6/15/17,6.765163583,27.73823895,13.58885
6/15/17,6.762405791,27.75128308,13.42690667
6/15/17,6.764277044,27.76432914,13.31900333
6/15/17,6.769353832,27.77738816,13.24307
6/15/17,6.771662229,27.79043373,13.17832333
6/15/17,6.771419418,27.80347834,13.10745667
6/15/17,6.772427547,27.81653833,13.03949
6/15/17,6.773731369,27.82958294,13.00532333
6/15/17,6.783329641,27.84262851,13.01497667
6/15/17,6.789866099,27.85568802,13.00001667
6/15/17,6.788532791,27.86873311,12.95089
6/15/17,6.788782294,27.8817782,12.90225
6/16/17,6.791623568,27.89483675,12.85417
6/16/17,6.79193397,27.9078828,12.80067667
6/16/17,6.795660042,27.90769882,12.75181667
6/16/17,6.797438518,27.90669727,12.71016333
6/16/17,6.80238149,27.90569687,12.67445
6/16/17,6.807155297,27.90469533,12.62840667
6/16/17,6.804720178,27.90369492,12.54940333
